CODEPAGE 20001          ;TCA - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	150

0x00	0x0000	;Null
0xaa	0x2474	;Parenthesized Digit One
0xab	0x2475	;Parenthesized Digit Two
0xac	0x2476	;Parenthesized Digit Three
0xad	0x2477	;Parenthesized Digit Four
0xae	0x2478	;Parenthesized Digit Five
0xaf	0x2479	;Parenthesized Digit Six
0xb0	0x247a	;Parenthesized Digit Seven
0xb1	0x247b	;Parenthesized Digit Eight
0xb2	0x247c	;Parenthesized Digit Nine
0xb3	0x247d	;Parenthesized Number Ten
0xb4	0x2170	;Small Roman Numeral One
0xb5	0x2171	;Small Roman Numeral Two
0xb6	0x2172	;Small Roman Numeral Three
0xb7	0x2173	;Small Roman Numeral Four
0xb8	0x2174	;Small Roman Numeral Five
0xb9	0x2175	;Small Roman Numeral Six
0xba	0x2176	;Small Roman Numeral Seven
0xbb	0x2177	;Small Roman Numeral Eight
0xbc	0x2178	;Small Roman Numeral Nine
0xbd	0x2179	;Small Roman Numeral Ten
0xbe	0x3070	;Hiragana Letter Ba
0xbf	0x3071	;Hiragana Letter Pa
0xc0	0x3072	;Hiragana Letter Hi
0xc1	0x3073	;Hiragana Letter Bi
0xc2	0x3074	;Hiragana Letter Pi
0xc3	0x3075	;Hiragana Letter Hu
0xc4	0x3076	;Hiragana Letter Bu
0xc5	0x3077	;Hiragana Letter Pu
0xc6	0x3078	;Hiragana Letter He
0xc7	0x3079	;Hiragana Letter Be
0xc8	0x307a	;Hiragana Letter Pe
0xc9	0x307b	;Hiragana Letter Ho
0xca	0x307c	;Hiragana Letter Bo
0xcb	0x307d	;Hiragana Letter Po
0xcc	0x307e	;Hiragana Letter Ma
0xcd	0x307f	;Hiragana Letter Mi
0xce	0x3080	;Hiragana Letter Mu
0xcf	0x3081	;Hiragana Letter Me
0xd0	0x3082	;Hiragana Letter Mo
0xd1	0x3083	;Hiragana Letter Small Ya
0xd2	0x3084	;Hiragana Letter Ya
0xd3	0x3085	;Hiragana Letter Small Yu
0xd4	0x3086	;Hiragana Letter Yu
0xd5	0x3087	;Hiragana Letter Small Yo
0xd6	0x3088	;Hiragana Letter Yo
0xd7	0x3089	;Hiragana Letter Ra
0xd8	0x308a	;Hiragana Letter Ri
0xd9	0x308b	;Hiragana Letter Ru
0xda	0x308c	;Hiragana Letter Re
0xdb	0x308d	;Hiragana Letter Ro
0xdc	0x308e	;Hiragana Letter Small Wa
0xdd	0x308f	;Hiragana Letter Wa
0xde	0x3090	;Hiragana Letter Wi
0xdf	0x3091	;Hiragana Letter We
0xe0	0x3092	;Hiragana Letter Wo
0xe1	0x3093	;Hiragana Letter N
0xe2	0x30a1	;Katakana Letter Small A
0xe3	0x30a2	;Katakana Letter A
0xe4	0x30a3	;Katakana Letter Small I
0xe5	0x30a4	;Katakana Letter I
0xe6	0x30a5	;Katakana Letter Small U
0xe7	0x30a6	;Katakana Letter U
0xe8	0x30a7	;Katakana Letter Small E
0xe9	0x30a8	;Katakana Letter E
0xea	0x30a9	;Katakana Letter Small O
0xeb	0x30aa	;Katakana Letter O
0xec	0x30ab	;Katakana Letter Ka
0xed	0x30ac	;Katakana Letter Ga
0xee	0x30ad	;Katakana Letter Ki
0xef	0x30ae	;Katakana Letter Gi
0xf0	0x30af	;Katakana Letter Ku
0xf1	0x30b0	;Katakana Letter Gu
0xf2	0x30b1	;Katakana Letter Ke
0xf3	0x30b2	;Katakana Letter Ge
0xf4	0x30b3	;Katakana Letter Ko
0xf5	0x30b4	;Katakana Letter Go
0xf6	0x30b5	;Katakana Letter Sa
0xf7	0x30b6	;Katakana Letter Za
0xf8	0x30b7	;Katakana Letter Si
0xf9	0x30b8	;Katakana Letter Zi
0xfa	0x30b9	;Katakana Letter Su
0xfb	0x30ba	;Katakana Letter Zu
0xfc	0x30bb	;Katakana Letter Se
0xfd	0x30bc	;Katakana Letter Ze

DBCSTABLE 25            ;LeadByte = 0x84

0x32	0x4e36	;
0x33	0x4e3f	;
0x35	0x4e85	;
0x37	0x4ea0	;
0x43	0x5182	;
0x44	0x5196	;
0x45	0x51ab	;
0x4a	0x52f9	;
0x4d	0x5338	;
0x50	0x5369	;
0x52	0x53b6	;
0x58	0x5902	;
0x63	0x5b80	;
0x6a	0x5ddb	;
0x6f	0x5e7a	;
0x70	0x5e7f	;
0x71	0x5ef4	;
0x75	0x5f50	;
0x76	0x5f61	;
0x82	0x6534	;
0x87	0x65e0	;
0xa8	0x7592	;
0xa9	0x7676	;
0xe2	0x8fb5	;
0xeb	0x96b6	;


0x91  0xd8              ;Lead Byte Range

DBCSTABLE 7             ;LeadByte = 0x91

0xe1	0xffe2	;Fullwidth Not Sign
0xe2	0xffe4	;Fullwidth Broken Bar
0xe3	0x2019	;Right Single Quotation Mark
0xe4	0x201d	;Right Double Quotation Mark
0xe5	0x3231	;Parenthesized Ideograph Stock
0xe6	0x2116	;Numero Sign
0xe7	0x2121	;Telephone Sign

DBCSTABLE 94            ;LeadByte = 0x92

0xa0	0x4e00	;¤@
0xa1	0x4e59	;¤A
0xa2	0x4e01	;¤B
0xa3	0x4e03	;¤C
0xa4	0x4e43	;¤D
0xa5	0x4e5d	;¤E
0xa6	0x4e86	;¤F
0xa7	0x4e8c	;¤G
0xa8	0x4eba	;¤H
0xa9	0x513f	;¤I
0xaa	0x5165	;¤J
0xab	0x516b	;¤K
0xac	0x51e0	;¤L
0xad	0x5200	;¤M
0xae	0x5201	;¤N
0xaf	0x529b	;¤O
0xb0	0x5315	;¤P
0xb1	0x5341	;¤Q
0xb2	0x535c	;¤R
0xb3	0x53c8	;¤S
0xb4	0x4e09	;¤T
0xb5	0x4e0b	;¤U
0xb6	0x4e08	;¤V
0xb7	0x4e0a	;¤W
0xb8	0x4e2b	;¤X
0xb9	0x4e38	;¤Y
0xba	0x51e1	;¤Z
0xbb	0x4e45	;¤[
0xbc	0x4e48	;¤\
0xbd	0x4e5f	;¤]
0xbe	0x4e5e	;¤^
0xbf	0x4e8e	;¤_
0xc0	0x4ea1	;¤`
0xc1	0x5140	;¤a
0xc2	0x5203	;¤b
0xc3	0x52fa	;¤c
0xc4	0x5343	;¤d
0xc5	0x53c9	;¤e
0xc6	0x53e3	;¤f
0xc7	0x571f	;¤g
0xc8	0x58eb	;¤h
0xc9	0x5915	;¤i
0xca	0x5927	;¤j
0xcb	0x5973	;¤k
0xcc	0x5b50	;¤l
0xcd	0x5b51	;¤m
0xce	0x5b53	;¤n
0xcf	0x5bf8	;¤o
0xd0	0x5c0f	;¤p
0xd1	0x5c22	;¤q
0xd2	0x5c38	;¤r
0xd3	0x5c71	;¤s
0xd4	0x5ddd	;¤t
0xd5	0x5de5	;¤u
0xd6	0x5df1	;¤v
0xd7	0x5df2	;¤w
0xd8	0x5df3	;¤x
0xd9	0x5dfe	;¤y
0xda	0x5e72	;¤z
0xdb	0x5efe	;¤{
0xdc	0x5f0b	;¤|
0xdd	0x5f13	;¤}
0xde	0x624d	;¤~
0xdf	0x4e11	;¤¡
0xe0	0x4e10	;¤¢
0xe1	0x4e0d	;¤£
0xe2	0x4e2d	;¤¤
0xe3	0x4e30	;¤¥
0xe4	0x4e39	;¤¦
0xe5	0x4e4b	;¤§
0xe6	0x5c39	;¤¨
0xe7	0x4e88	;¤©
0xe8	0x4e91	;¤ª
0xe9	0x4e95	;¤«
0xea	0x4e92	;¤¬
0xeb	0x4e94	;¤­
0xec	0x4ea2	;¤®
0xed	0x4ec1	;¤¯
0xee	0x4ec0	;¤°
0xef	0x4ec3	;¤±
0xf0	0x4ec6	;¤²
0xf1	0x4ec7	;¤³
0xf2	0x4ecd	;¤´
0xf3	0x4eca	;¤µ
0xf4	0x4ecb	;¤¶
0xf5	0x4ec4	;¤·
0xf6	0x5143	;¤¸
0xf7	0x5141	;¤¹
0xf8	0x5167	;¤º
0xf9	0x516d	;¤»
0xfa	0x516e	;¤¼
0xfb	0x516c	;¤½
0xfc	0x5197	;¤¾
0xfd	0x51f6	;¤¿

DBCSTABLE 188           ;LeadByte = 0x93

0x30	0x5206	;¤À
0x31	0x5207	;¤Á
0x32	0x5208	;¤Â
0x33	0x52fb	;¤Ã
0x34	0x52fe	;¤Ä
0x35	0x52ff	;¤Å
0x36	0x5316	;¤Æ
0x37	0x5339	;¤Ç
0x38	0x5348	;¤È
0x39	0x5347	;¤É
0x41	0x5345	;¤Ê
0x42	0x535e	;¤Ë
0x43	0x5384	;¤Ì
0x44	0x53cb	;¤Í
0x45	0x53ca	;¤Î
0x46	0x53cd	;¤Ï
0x47	0x58ec	;¤Ð
0x48	0x5929	;¤Ñ
0x49	0x592b	;¤Ò
0x4a	0x592a	;¤Ó
0x4b	0x592d	;¤Ô
0x4c	0x5b54	;¤Õ
0x4d	0x5c11	;¤Ö
0x4e	0x5c24	;¤×
0x4f	0x5c3a	;¤Ø
0x50	0x5c6f	;¤Ù
0x51	0x5df4	;¤Ú
0x52	0x5e7b	;¤Û
0x53	0x5eff	;¤Ü
0x54	0x5f14	;¤Ý
0x55	0x5f15	;¤Þ
0x56	0x5fc3	;¤ß
0x57	0x6208	;¤à
0x58	0x6236	;¤á
0x59	0x624b	;¤â
0x5a	0x624e	;¤ã
0x61	0x652f	;¤ä
0x62	0x6587	;¤å
0x63	0x6597	;¤æ
0x64	0x65a4	;¤ç
0x65	0x65b9	;¤è
0x66	0x65e5	;¤é
0x67	0x66f0	;¤ê
0x68	0x6708	;¤ë
0x69	0x6728	;¤ì
0x6a	0x6b20	;¤í
0x6b	0x6b62	;¤î
0x6c	0x6b79	;¤ï
0x6d	0x6bcb	;¤ð
0x6e	0x6bd4	;¤ñ
0x6f	0x6bdb	;¤ò
0x70	0x6c0f	;¤ó
0x71	0x6c34	;¤ô
0x72	0x706b	;¤õ
0x73	0x722a	;¤ö
0x74	0x7236	;¤÷
0x75	0x723b	;¤ø
0x76	0x7247	;¤ù
0x77	0x7259	;¤ú
0x78	0x725b	;¤û
0x79	0x72ac	;¤ü
0x7a	0x738b	;¤ý
0x80	0x4e19	;¤þ
0x81	0x4e16	;¥@
0x82	0x4e15	;¥A
0x83	0x4e14	;¥B
0x84	0x4e18	;¥C
0x85	0x4e3b	;¥D
0x86	0x4e4d	;¥E
0x87	0x4e4f	;¥F
0x88	0x4e4e	;¥G
0x89	0x4ee5	;¥H
0x8a	0x4ed8	;¥I
0x8b	0x4ed4	;¥J
0x8c	0x4ed5	;¥K
0x8d	0x4ed6	;¥L
0x8e	0x4ed7	;¥M
0x8f	0x4ee3	;¥N
0x90	0x4ee4	;¥O
0x91	0x4ed9	;¥P
0x92	0x4ede	;¥Q
0x93	0x5145	;¥R
0x94	0x5144	;¥S
0x95	0x5189	;¥T
0x96	0x518a	;¥U
0x97	0x51ac	;¥V
0x98	0x51f9	;¥W
0x99	0x51fa	;¥X
0x9a	0x51f8	;¥Y
0x9b	0x520a	;¥Z
0x9c	0x52a0	;¥[
0x9d	0x529f	;¥\
0x9e	0x5305	;¥]
0x9f	0x5306	;¥^
0xa0	0x5317	;¥_
0xa1	0x531d	;¥`
0xa2	0x4edf	;¥a
0xa3	0x534a	;¥b
0xa4	0x5349	;¥c
0xa5	0x5361	;¥d
0xa6	0x5360	;¥e
0xa7	0x536f	;¥f
0xa8	0x536e	;¥g
0xa9	0x53bb	;¥h
0xaa	0x53ef	;¥i
0xab	0x53e4	;¥j
0xac	0x53f3	;¥k
0xad	0x53ec	;¥l
0xae	0x53ee	;¥m
0xaf	0x53e9	;¥n
0xb0	0x53e8	;¥o
0xb1	0x53fc	;¥p
0xb2	0x53f8	;¥q
0xb3	0x53f5	;¥r
0xb4	0x53eb	;¥s
0xb5	0x53e6	;¥t
0xb6	0x53ea	;¥u
0xb7	0x53f2	;¥v
0xb8	0x53f1	;¥w
0xb9	0x53f0	;¥x
0xba	0x53e5	;¥y
0xbb	0x53ed	;¥z
0xbc	0x53fb	;¥{
0xbd	0x56db	;¥|
0xbe	0x56da	;¥}
0xbf	0x5916	;¥~
0xc0	0x592e	;¥¡
0xc1	0x5931	;¥¢
0xc2	0x5974	;¥£
0xc3	0x5976	;¥¤
0xc4	0x5b55	;¥¥
0xc5	0x5b83	;¥¦
0xc6	0x5c3c	;¥§
0xc7	0x5de8	;¥¨
0xc8	0x5de7	;¥©
0xc9	0x5de6	;¥ª
0xca	0x5e02	;¥«
0xcb	0x5e03	;¥¬
0xcc	0x5e73	;¥­
0xcd	0x5e7c	;¥®
0xce	0x5f01	;¥¯
0xcf	0x5f18	;¥°
0xd0	0x5f17	;¥±
0xd1	0x5fc5	;¥²
0xd2	0x620a	;¥³
0xd3	0x6253	;¥´
0xd4	0x6254	;¥µ
0xd5	0x6252	;¥¶
0xd6	0x6251	;¥·
0xd7	0x65a5	;¥¸
0xd8	0x65e6	;¥¹
0xd9	0x672e	;¥º
0xda	0x672c	;¥»
0xdb	0x672a	;¥¼
0xdc	0x672b	;¥½
0xdd	0x672d	;¥¾
0xde	0x6b63	;¥¿
0xdf	0x6bcd	;¥À
0xe0	0x6c11	;¥Á
0xe1	0x6c10	;¥Â
0xe2	0x6c38	;¥Ã
0xe3	0x6c41	;¥Ä
0xe4	0x6c40	;¥Å
0xe5	0x6c3e	;¥Æ
0xe6	0x72af	;¥Ç
0xe7	0x7384	;¥È
0xe8	0x7389	;¥É
0xe9	0x74dc	;¥Ê
0xea	0x74e6	;¥Ë
0xeb	0x7518	;¥Ì
0xec	0x751f	;¥Í
0xed	0x7528	;¥Î
0xee	0x7529	;¥Ï
0xef	0x7530	;¥Ð
0xf0	0x7531	;¥Ñ
0xf1	0x7532	;¥Ò
0xf2	0x7533	;¥Ó
0xf3	0x758b	;¥Ô
0xf4	0x767d	;¥Õ
0xf5	0x76ae	;¥Ö
0xf6	0x76bf	;¥×
0xf7	0x76ee	;¥Ø
0xf8	0x77db	;¥Ù
0xf9	0x77e2	;¥Ú
0xfa	0x77f3	;¥Û
0xfb	0x793a	;¥Ü
0xfc	0x79be	;¥Ý
0xfd	0x7a74	;¥Þ

DBCSTABLE 188           ;LeadByte = 0x94

0x30	0x7acb	;¥ß
0x31	0x4e1e	;¥à
0x32	0x4e1f	;¥á
0x33	0x4e52	;¥â
0x34	0x4e53	;¥ã
0x35	0x4e69	;¥ä
0x36	0x4e99	;¥å
0x37	0x4ea4	;¥æ
0x38	0x4ea6	;¥ç
0x39	0x4ea5	;¥è
0x41	0x4eff	;¥é
0x42	0x4f09	;¥ê
0x43	0x4f19	;¥ë
0x44	0x4f0a	;¥ì
0x45	0x4f15	;¥í
0x46	0x4f0d	;¥î
0x47	0x4f10	;¥ï
0x48	0x4f11	;¥ð
0x49	0x4f0f	;¥ñ
0x4a	0x4ef2	;¥ò
0x4b	0x4ef6	;¥ó
0x4c	0x4efb	;¥ô
0x4d	0x4ef0	;¥õ
0x4e	0x4ef3	;¥ö
0x4f	0x4efd	;¥÷
0x50	0x4f01	;¥ø
0x51	0x4f0b	;¥ù
0x52	0x5149	;¥ú
0x53	0x5147	;¥û
0x54	0x5146	;¥ü
0x55	0x5148	;¥ý
0x56	0x5168	;¥þ
0x57	0x5171	;¦@
0x58	0x518d	;¦A
0x59	0x51b0	;¦B
0x5a	0x5217	;¦C
0x61	0x5211	;¦D
0x62	0x5212	;¦E
0x63	0x520e	;¦F
0x64	0x5216	;¦G
0x65	0x52a3	;¦H
0x66	0x5308	;¦I
0x67	0x5321	;¦J
0x68	0x5320	;¦K
0x69	0x5370	;¦L
0x6a	0x5371	;¦M
0x6b	0x5409	;¦N
0x6c	0x540f	;¦O
0x6d	0x540c	;¦P
0x6e	0x540a	;¦Q
0x6f	0x5410	;¦R
0x70	0x5401	;¦S
0x71	0x540b	;¦T
0x72	0x5404	;¦U
0x73	0x5411	;¦V
0x74	0x540d	;¦W
0x75	0x5408	;¦X
0x76	0x5403	;¦Y
0x77	0x540e	;¦Z
0x78	0x5406	;¦[
0x79	0x5412	;¦\
0x7a	0x56e0	;¦]
0x80	0x56de	;¦^
0x81	0x56dd	;¦_
0x82	0x5733	;¦`
0x83	0x5730	;¦a
0x84	0x5728	;¦b
0x85	0x572d	;¦c
0x86	0x572c	;¦d
0x87	0x572f	;¦e
0x88	0x5729	;¦f
0x89	0x5919	;¦g
0x8a	0x591a	;¦h
0x8b	0x5937	;¦i
0x8c	0x5938	;¦j
0x8d	0x5984	;¦k
0x8e	0x5978	;¦l
0x8f	0x5983	;¦m
0x90	0x597d	;¦n
0x91	0x5979	;¦o
0x92	0x5982	;¦p
0x93	0x5981	;¦q
0x94	0x5b57	;¦r
0x95	0x5b58	;¦s
0x96	0x5b87	;¦t
0x97	0x5b88	;¦u
0x98	0x5b85	;¦v
0x99	0x5b89	;¦w
0x9a	0x5bfa	;¦x
0x9b	0x5c16	;¦y
0x9c	0x5c79	;¦z
0x9d	0x5dde	;¦{
0x9e	0x5e06	;¦|
0x9f	0x5e76	;¦}
0xa0	0x5e74	;¦~
0xa1	0x5f0f	;¦¡
0xa2	0x5f1b	;¦¢
0xa3	0x5fd9	;¦£
0xa4	0x5fd6	;¦¤
0xa5	0x620e	;¦¥
0xa6	0x620c	;¦¦
0xa7	0x620d	;¦§
0xa8	0x6210	;¦¨
0xa9	0x6263	;¦©
0xaa	0x625b	;¦ª
0xab	0x6258	;¦«
0xac	0x6536	;¦¬
0xad	0x65e9	;¦­
0xae	0x65e8	;¦®
0xaf	0x65ec	;¦¯
0xb0	0x65ed	;¦°
0xb1	0x66f2	;¦±
0xb2	0x66f3	;¦²
0xb3	0x6709	;¦³
0xb4	0x673d	;¦´
0xb5	0x6734	;¦µ
0xb6	0x6731	;¦¶
0xb7	0x6735	;¦·
0xb8	0x6b21	;¦¸
0xb9	0x6b64	;¦¹
0xba	0x6b7b	;¦º
0xbb	0x6c16	;¦»
0xbc	0x6c5d	;¦¼
0xbd	0x6c57	;¦½
0xbe	0x6c59	;¦¾
0xbf	0x6c5f	;¦¿
0xc0	0x6c60	;¦À
0xc1	0x6c50	;¦Á
0xc2	0x6c55	;¦Â
0xc3	0x6c61	;¦Ã
0xc4	0x6c5b	;¦Ä
0xc5	0x6c4d	;¦Å
0xc6	0x6c4e	;¦Æ
0xc7	0x7070	;¦Ç
0xc8	0x725f	;¦È
0xc9	0x725d	;¦É
0xca	0x767e	;¦Ê
0xcb	0x7af9	;¦Ë
0xcc	0x7c73	;¦Ì
0xcd	0x7cf8	;¦Í
0xce	0x7f36	;¦Î
0xcf	0x7f8a	;¦Ï
0xd0	0x7fbd	;¦Ð
0xd1	0x8001	;¦Ñ
0xd2	0x8003	;¦Ò
0xd3	0x800c	;¦Ó
0xd4	0x8012	;¦Ô
0xd5	0x8033	;¦Õ
0xd6	0x807f	;¦Ö
0xd7	0x8089	;¦×
0xd8	0x808b	;¦Ø
0xd9	0x808c	;¦Ù
0xda	0x81e3	;¦Ú
0xdb	0x81ea	;¦Û
0xdc	0x81f3	;¦Ü
0xdd	0x81fc	;¦Ý
0xde	0x820c	;¦Þ
0xdf	0x821b	;¦ß
0xe0	0x821f	;¦à
0xe1	0x826e	;¦á
0xe2	0x8272	;¦â
0xe3	0x827e	;¦ã
0xe4	0x866b	;¦ä
0xe5	0x8840	;¦å
0xe6	0x884c	;¦æ
0xe7	0x8863	;¦ç
0xe8	0x897f	;¦è
0xe9	0x9621	;¦é
0xea	0x4e32	;¦ê
0xeb	0x4ea8	;¦ë
0xec	0x4f4d	;¦ì
0xed	0x4f4f	;¦í
0xee	0x4f47	;¦î
0xef	0x4f57	;¦ï
0xf0	0x4f5e	;¦ð
0xf1	0x4f34	;¦ñ
0xf2	0x4f5b	;¦ò
0xf3	0x4f55	;¦ó
0xf4	0x4f30	;¦ô
0xf5	0x4f50	;¦õ
0xf6	0x4f51	;¦ö
0xf7	0x4f3d	;¦÷
0xf8	0x4f3a	;¦ø
0xf9	0x4f38	;¦ù
0xfa	0x4f43	;¦ú
0xfb	0x4f54	;¦û
0xfc	0x4f3c	;¦ü
0xfd	0x4f46	;¦ý

DBCSTABLE 188           ;LeadByte = 0x95

0x30	0x4f63	;¦þ
0x31	0x4f5c	;§@
0x32	0x4f60	;§A
0x33	0x4f2f	;§B
0x34	0x4f4e	;§C
0x35	0x4f36	;§D
0x36	0x4f59	;§E
0x37	0x4f5d	;§F
0x38	0x4f48	;§G
0x39	0x4f5a	;§H
0x41	0x514c	;§I
0x42	0x514b	;§J
0x43	0x514d	;§K
0x44	0x5175	;§L
0x45	0x51b6	;§M
0x46	0x51b7	;§N
0x47	0x5225	;§O
0x48	0x5224	;§P
0x49	0x5229	;§Q
0x4a	0x522a	;§R
0x4b	0x5228	;§S
0x4c	0x52ab	;§T
0x4d	0x52a9	;§U
0x4e	0x52aa	;§V
0x4f	0x52ac	;§W
0x50	0x5323	;§X
0x51	0x5373	;§Y
0x52	0x5375	;§Z
0x53	0x541d	;§[
0x54	0x542d	;§\
0x55	0x541e	;§]
0x56	0x543e	;§^
0x57	0x5426	;§_
0x58	0x544e	;§`
0x59	0x5427	;§a
0x5a	0x5446	;§b
0x61	0x5443	;§c
0x62	0x5433	;§d
0x63	0x5448	;§e
0x64	0x5442	;§f
0x65	0x541b	;§g
0x66	0x5429	;§h
0x67	0x544a	;§i
0x68	0x5439	;§j
0x69	0x543b	;§k
0x6a	0x5438	;§l
0x6b	0x542e	;§m
0x6c	0x5435	;§n
0x6d	0x5436	;§o
0x6e	0x5420	;§p
0x6f	0x543c	;§q
0x70	0x5440	;§r
0x71	0x5431	;§s
0x72	0x542b	;§t
0x73	0x541f	;§u
0x74	0x542c	;§v
0x75	0x56ea	;§w
0x76	0x56f0	;§x
0x77	0x56e4	;§y
0x78	0x56eb	;§z
0x79	0x574a	;§{
0x7a	0x5751	;§|
0x80	0x5740	;§}
0x81	0x574d	;§~
0x82	0x5747	;§¡
0x83	0x574e	;§¢
0x84	0x573e	;§£
0x85	0x5750	;§¤
0x86	0x574f	;§¥
0x87	0x573b	;§¦
0x88	0x58ef	;§§
0x89	0x593e	;§¨
0x8a	0x599d	;§©
0x8b	0x5992	;§ª
0x8c	0x59a8	;§«
0x8d	0x599e	;§¬
0x8e	0x59a3	;§­
0x8f	0x5999	;§®
0x90	0x5996	;§¯
0x91	0x598d	;§°
0x92	0x59a4	;§±
0x93	0x5993	;§²
0x94	0x598a	;§³
0x95	0x59a5	;§´
0x96	0x5b5d	;§µ
0x97	0x5b5c	;§¶
0x98	0x5b5a	;§·
0x99	0x5b5b	;§¸
0x9a	0x5b8c	;§¹
0x9b	0x5b8b	;§º
0x9c	0x5b8f	;§»
0x9d	0x5c2c	;§¼
0x9e	0x5c40	;§½
0x9f	0x5c41	;§¾
0xa0	0x5c3f	;§¿
0xa1	0x5c3e	;§À
0xa2	0x5c90	;§Á
0xa3	0x5c91	;§Â
0xa4	0x5c94	;§Ã
0xa5	0x5c8c	;§Ä
0xa6	0x5deb	;§Å
0xa7	0x5e0c	;§Æ
0xa8	0x5e8f	;§Ç
0xa9	0x5e87	;§È
0xaa	0x5e8a	;§É
0xab	0x5ef7	;§Ê
0xac	0x5f04	;§Ë
0xad	0x5f1f	;§Ì
0xae	0x5f64	;§Í
0xaf	0x5f62	;§Î
0xb0	0x5f77	;§Ï
0xb1	0x5f79	;§Ð
0xb2	0x5fd8	;§Ñ
0xb3	0x5fcc	;§Ò
0xb4	0x5fd7	;§Ó
0xb5	0x5fcd	;§Ô
0xb6	0x5ff1	;§Õ
0xb7	0x5feb	;§Ö
0xb8	0x5ff8	;§×
0xb9	0x5fea	;§Ø
0xba	0x6212	;§Ù
0xbb	0x6211	;§Ú
0xbc	0x6284	;§Û
0xbd	0x6297	;§Ü
0xbe	0x6296	;§Ý
0xbf	0x6280	;§Þ
0xc0	0x6276	;§ß
0xc1	0x6289	;§à
0xc2	0x626d	;§á
0xc3	0x628a	;§â
0xc4	0x627c	;§ã
0xc5	0x627e	;§ä
0xc6	0x6279	;§å
0xc7	0x6273	;§æ
0xc8	0x6292	;§ç
0xc9	0x626f	;§è
0xca	0x6298	;§é
0xcb	0x626e	;§ê
0xcc	0x6295	;§ë
0xcd	0x6293	;§ì
0xce	0x6291	;§í
0xcf	0x6286	;§î
0xd0	0x6539	;§ï
0xd1	0x653b	;§ð
0xd2	0x6538	;§ñ
0xd3	0x65f1	;§ò
0xd4	0x66f4	;§ó
0xd5	0x675f	;§ô
0xd6	0x674e	;§õ
0xd7	0x674f	;§ö
0xd8	0x6750	;§÷
0xd9	0x6751	;§ø
0xda	0x675c	;§ù
0xdb	0x6756	;§ú
0xdc	0x675e	;§û
0xdd	0x6749	;§ü
0xde	0x6746	;§ý
0xdf	0x6760	;§þ
0xe0	0x6753	;¨@
0xe1	0x6757	;¨A
0xe2	0x6b65	;¨B
0xe3	0x6bcf	;¨C
0xe4	0x6c42	;¨D
0xe5	0x6c5e	;¨E
0xe6	0x6c99	;¨F
0xe7	0x6c81	;¨G
0xe8	0x6c88	;¨H
0xe9	0x6c89	;¨I
0xea	0x6c85	;¨J
0xeb	0x6c9b	;¨K
0xec	0x6c6a	;¨L
0xed	0x6c7a	;¨M
0xee	0x6c90	;¨N
0xef	0x6c70	;¨O
0xf0	0x6c8c	;¨P
0xf1	0x6c68	;¨Q
0xf2	0x6c96	;¨R
0xf3	0x6c92	;¨S
0xf4	0x6c7d	;¨T
0xf5	0x6c83	;¨U
0xf6	0x6c72	;¨V
0xf7	0x6c7e	;¨W
0xf8	0x6c74	;¨X
0xf9	0x6c86	;¨Y
0xfa	0x6c76	;¨Z
0xfb	0x6c8d	;¨[
0xfc	0x6c94	;¨\
0xfd	0x6c98	;¨]

DBCSTABLE 188           ;LeadByte = 0x96

0x30	0x6c82	;¨^
0x31	0x7076	;¨_
0x32	0x707c	;¨`
0x33	0x707d	;¨a
0x34	0x7078	;¨b
0x35	0x7262	;¨c
0x36	0x7261	;¨d
0x37	0x7260	;¨e
0x38	0x72c4	;¨f
0x39	0x72c2	;¨g
0x41	0x7396	;¨h
0x42	0x752c	;¨i
0x43	0x752b	;¨j
0x44	0x7537	;¨k
0x45	0x7538	;¨l
0x46	0x7682	;¨m
0x47	0x76ef	;¨n
0x48	0x77e3	;¨o
0x49	0x79c1	;¨p
0x4a	0x79c0	;¨q
0x4b	0x79bf	;¨r
0x4c	0x7a76	;¨s
0x4d	0x7cfb	;¨t
0x4e	0x7f55	;¨u
0x4f	0x8096	;¨v
0x50	0x8093	;¨w
0x51	0x809d	;¨x
0x52	0x8098	;¨y
0x53	0x809b	;¨z
0x54	0x809a	;¨{
0x55	0x80b2	;¨|
0x56	0x826f	;¨}
0x57	0x8292	;¨~
0x58	0x828b	;¨¡
0x59	0x828d	;¨¢
0x5a	0x898b	;¨£
0x61	0x89d2	;¨¤
0x62	0x8a00	;¨¥
0x63	0x8c37	;¨¦
0x64	0x8c46	;¨§
0x65	0x8c55	;¨¨
0x66	0x8c9d	;¨©
0x67	0x8d64	;¨ª
0x68	0x8d70	;¨«
0x69	0x8db3	;¨¬
0x6a	0x8eab	;¨­
0x6b	0x8eca	;¨®
0x6c	0x8f9b	;¨¯
0x6d	0x8fb0	;¨°
0x6e	0x8fc2	;¨±
0x6f	0x8fc6	;¨²
0x70	0x8fc5	;¨³
0x71	0x8fc4	;¨´
0x72	0x5de1	;¨µ
0x73	0x9091	;¨¶
0x74	0x90a2	;¨·
0x75	0x90aa	;¨¸
0x76	0x90a6	;¨¹
0x77	0x90a3	;¨º
0x78	0x9149	;¨»
0x79	0x91c6	;¨¼
0x7a	0x91cc	;¨½
0x80	0x9632	;¨¾
0x81	0x962e	;¨¿
0x82	0x9631	;¨À
0x83	0x962a	;¨Á
0x84	0x962c	;¨Â
