CODEPAGE 1361           ;Korean - Johab

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	143

0x00	0x0000	;Null
0xb0	0xb577	;ò∞ Hangul SsangTikeut-Ya-RieulHieuh
0xb1	0xb578	;ò± Hangul SsangTikeut-Ya-Mieum
0xb3	0xb579	;ò≥ Hangul SsangTikeut-Ya-Pieup
0xb4	0xb57a	;ò¥ Hangul SsangTikeut-Ya-PieupSios
0xb5	0xb57b	;òµ Hangul SsangTikeut-Ya-Sios
0xb6	0xb57c	;ò∂ Hangul SsangTikeut-Ya-Ssangsios
0xb7	0xb57d	;ò∑ Hangul SsangTikeut-Ya-Ieung
0xb8	0xb57e	;ò∏ Hangul SsangTikeut-Ya-Cieuc
0xb9	0xb57f	;òπ Hangul SsangTikeut-Ya-Chieuch
0xba	0xb580	;ò∫ Hangul SsangTikeut-Ya-Khieukh
0xbb	0xb581	;òª Hangul SsangTikeut-Ya-Thieuth
0xbc	0xb582	;òº Hangul SsangTikeut-Ya-Phieuph
0xbd	0xb583	;òΩ Hangul SsangTikeut-Ya-Hieuh
0xc1	0xb584	;ò¡ Hangul SsangTikeut-Yae
0xc2	0xb585	;ò¬ Hangul SsangTikeut-Yae-Kiyeok
0xc3	0xb586	;ò√ Hangul SsangTikeut-Yae-SsangKiyeok
0xc4	0xb587	;òƒ Hangul SsangTikeut-Yae-KiyeokSios
0xc5	0xb588	;ò≈ Hangul SsangTikeut-Yae-Nieun
0xc6	0xb589	;ò∆ Hangul SsangTikeut-Yae-NieunCieuc
0xc7	0xb58a	;ò« Hangul SsangTikeut-Yae-NieunHieuh
0xc8	0xb58b	;ò» Hangul SsangTikeut-Yae-Tikeut
0xc9	0xb58c	;ò… Hangul SsangTikeut-Yae-Rieul
0xca	0xb58d	;ò  Hangul SsangTikeut-Yae-RieulKiyeok
0xcb	0xb58e	;òÀ Hangul SsangTikeut-Yae-RieulMieum
0xcc	0xb58f	;òÃ Hangul SsangTikeut-Yae-RieulPieup
0xcd	0xb590	;òÕ Hangul SsangTikeut-Yae-RieulSios
0xce	0xb591	;òŒ Hangul SsangTikeut-Yae-RieulThieuth
0xcf	0xb592	;òœ Hangul SsangTikeut-Yae-RieulPhieuph
0xd0	0xb593	;ò– Hangul SsangTikeut-Yae-RieulHieuh
0xd1	0xb594	;ò— Hangul SsangTikeut-Yae-Mieum
0xd3	0xb595	;ò” Hangul SsangTikeut-Yae-Pieup
0xd4	0xb596	;ò‘ Hangul SsangTikeut-Yae-PieupSios
0xd5	0xb597	;ò’ Hangul SsangTikeut-Yae-Sios
0xd6	0xb598	;ò÷ Hangul SsangTikeut-Yae-Ssangsios
0xd7	0xb599	;ò◊ Hangul SsangTikeut-Yae-Ieung
0xd8	0xb59a	;òÿ Hangul SsangTikeut-Yae-Cieuc
0xd9	0xb59b	;òŸ Hangul SsangTikeut-Yae-Chieuch
0xda	0xb59c	;ò⁄ Hangul SsangTikeut-Yae-Khieukh
0xdb	0xb59d	;ò€ Hangul SsangTikeut-Yae-Thieuth
0xdc	0xb59e	;ò‹ Hangul SsangTikeut-Yae-Phieuph
0xdd	0xb59f	;ò› Hangul SsangTikeut-Yae-Hieuh
0xe1	0xb5a0	;ò· Hangul SsangTikeut-Eo
0xe2	0xb5a1	;ò‚ Hangul SsangTikeut-Eo-Kiyeok
0xe3	0xb5a2	;ò„ Hangul SsangTikeut-Eo-SsangKiyeok
0xe4	0xb5a3	;ò‰ Hangul SsangTikeut-Eo-KiyeokSios
0xe5	0xb5a4	;òÂ Hangul SsangTikeut-Eo-Nieun
0xe6	0xb5a5	;òÊ Hangul SsangTikeut-Eo-NieunCieuc
0xe7	0xb5a6	;òÁ Hangul SsangTikeut-Eo-NieunHieuh
0xe8	0xb5a7	;òË Hangul SsangTikeut-Eo-Tikeut
0xe9	0xb5a8	;òÈ Hangul SsangTikeut-Eo-Rieul
0xea	0xb5a9	;òÍ Hangul SsangTikeut-Eo-RieulKiyeok
0xeb	0xb5aa	;òÎ Hangul SsangTikeut-Eo-RieulMieum
0xec	0xb5ab	;òÏ Hangul SsangTikeut-Eo-RieulPieup
0xed	0xb5ac	;òÌ Hangul SsangTikeut-Eo-RieulSios
0xee	0xb5ad	;òÓ Hangul SsangTikeut-Eo-RieulThieuth
0xef	0xb5ae	;òÔ Hangul SsangTikeut-Eo-RieulPhieuph
0xf0	0xb5af	;ò Hangul SsangTikeut-Eo-RieulHieuh
0xf1	0xb5b0	;òÒ Hangul SsangTikeut-Eo-Mieum
0xf3	0xb5b1	;òÛ Hangul SsangTikeut-Eo-Pieup
0xf4	0xb5b2	;òÙ Hangul SsangTikeut-Eo-PieupSios
0xf5	0xb5b3	;òı Hangul SsangTikeut-Eo-Sios
0xf6	0xb5b4	;òˆ Hangul SsangTikeut-Eo-Ssangsios
0xf7	0xb5b5	;ò˜ Hangul SsangTikeut-Eo-Ieung
0xf8	0xb5b6	;ò¯ Hangul SsangTikeut-Eo-Cieuc
0xf9	0xb5b7	;ò˘ Hangul SsangTikeut-Eo-Chieuch
0xfa	0xb5b8	;ò˙ Hangul SsangTikeut-Eo-Khieukh
0xfb	0xb5b9	;ò˚ Hangul SsangTikeut-Eo-Thieuth
0xfc	0xb5ba	;ò¸ Hangul SsangTikeut-Eo-Phieuph
0xfd	0xb5bb	;ò˝ Hangul SsangTikeut-Eo-Hieuh

DBCSTABLE 168           ;LeadByte = 0x99

0x41	0xb5bc	;ôA Hangul SsangTikeut-E
0x42	0xb5bd	;ôB Hangul SsangTikeut-E-Kiyeok
0x43	0xb5be	;ôC Hangul SsangTikeut-E-SsangKiyeok
0x44	0xb5bf	;ôD Hangul SsangTikeut-E-KiyeokSios
0x45	0xb5c0	;ôE Hangul SsangTikeut-E-Nieun
0x46	0xb5c1	;ôF Hangul SsangTikeut-E-NieunCieuc
0x47	0xb5c2	;ôG Hangul SsangTikeut-E-NieunHieuh
0x48	0xb5c3	;ôH Hangul SsangTikeut-E-Tikeut
0x49	0xb5c4	;ôI Hangul SsangTikeut-E-Rieul
0x4a	0xb5c5	;ôJ Hangul SsangTikeut-E-RieulKiyeok
0x4b	0xb5c6	;ôK Hangul SsangTikeut-E-RieulMieum
0x4c	0xb5c7	;ôL Hangul SsangTikeut-E-RieulPieup
0x4d	0xb5c8	;ôM Hangul SsangTikeut-E-RieulSios
0x4e	0xb5c9	;ôN Hangul SsangTikeut-E-RieulThieuth
0x4f	0xb5ca	;ôO Hangul SsangTikeut-E-RieulPhieuph
0x50	0xb5cb	;ôP Hangul SsangTikeut-E-RieulHieuh
0x51	0xb5cc	;ôQ Hangul SsangTikeut-E-Mieum
0x53	0xb5cd	;ôS Hangul SsangTikeut-E-Pieup
0x54	0xb5ce	;ôT Hangul SsangTikeut-E-PieupSios
0x55	0xb5cf	;ôU Hangul SsangTikeut-E-Sios
0x56	0xb5d0	;ôV Hangul SsangTikeut-E-Ssangsios
0x57	0xb5d1	;ôW Hangul SsangTikeut-E-Ieung
0x58	0xb5d2	;ôX Hangul SsangTikeut-E-Cieuc
0x59	0xb5d3	;ôY Hangul SsangTikeut-E-Chieuch
0x5a	0xb5d4	;ôZ Hangul SsangTikeut-E-Khieukh
0x5b	0xb5d5	;ô[ Hangul SsangTikeut-E-Thieuth
0x5c	0xb5d6	;ô\ Hangul SsangTikeut-E-Phieuph
0x5d	0xb5d7	;ô] Hangul SsangTikeut-E-Hieuh
0x61	0xb5d8	;ôa Hangul SsangTikeut-Yeo
0x62	0xb5d9	;ôb Hangul SsangTikeut-Yeo-Kiyeok
0x63	0xb5da	;ôc Hangul SsangTikeut-Yeo-SsangKiyeok
0x64	0xb5db	;ôd Hangul SsangTikeut-Yeo-KiyeokSios
0x65	0xb5dc	;ôe Hangul SsangTikeut-Yeo-Nieun
0x66	0xb5dd	;ôf Hangul SsangTikeut-Yeo-NieunCieuc
0x67	0xb5de	;ôg Hangul SsangTikeut-Yeo-NieunHieuh
0x68	0xb5df	;ôh Hangul SsangTikeut-Yeo-Tikeut
0x69	0xb5e0	;ôi Hangul SsangTikeut-Yeo-Rieul
0x6a	0xb5e1	;ôj Hangul SsangTikeut-Yeo-RieulKiyeok
0x6b	0xb5e2	;ôk Hangul SsangTikeut-Yeo-RieulMieum
0x6c	0xb5e3	;ôl Hangul SsangTikeut-Yeo-RieulPieup
0x6d	0xb5e4	;ôm Hangul SsangTikeut-Yeo-RieulSios
0x6e	0xb5e5	;ôn Hangul SsangTikeut-Yeo-RieulThieuth
0x6f	0xb5e6	;ôo Hangul SsangTikeut-Yeo-RieulPhieuph
0x70	0xb5e7	;ôp Hangul SsangTikeut-Yeo-RieulHieuh
0x71	0xb5e8	;ôq Hangul SsangTikeut-Yeo-Mieum
0x73	0xb5e9	;ôs Hangul SsangTikeut-Yeo-Pieup
0x74	0xb5ea	;ôt Hangul SsangTikeut-Yeo-PieupSios
0x75	0xb5eb	;ôu Hangul SsangTikeut-Yeo-Sios
0x76	0xb5ec	;ôv Hangul SsangTikeut-Yeo-Ssangsios
0x77	0xb5ed	;ôw Hangul SsangTikeut-Yeo-Ieung
0x78	0xb5ee	;ôx Hangul SsangTikeut-Yeo-Cieuc
0x79	0xb5ef	;ôy Hangul SsangTikeut-Yeo-Chieuch
0x7a	0xb5f0	;ôz Hangul SsangTikeut-Yeo-Khieukh
0x7b	0xb5f1	;ô{ Hangul SsangTikeut-Yeo-Thieuth
0x7c	0xb5f2	;ô| Hangul SsangTikeut-Yeo-Phieuph
0x7d	0xb5f3	;ô} Hangul SsangTikeut-Yeo-Hieuh
0x81	0xb5f4	;ôÅ Hangul SsangTikeut-Ye
0x82	0xb5f5	;ôÇ Hangul SsangTikeut-Ye-Kiyeok
0x83	0xb5f6	;ôÉ Hangul SsangTikeut-Ye-SsangKiyeok
0x84	0xb5f7	;ôÑ Hangul SsangTikeut-Ye-KiyeokSios
0x85	0xb5f8	;ôÖ Hangul SsangTikeut-Ye-Nieun
0x86	0xb5f9	;ôÜ Hangul SsangTikeut-Ye-NieunCieuc
0x87	0xb5fa	;ôá Hangul SsangTikeut-Ye-NieunHieuh
0x88	0xb5fb	;ôà Hangul SsangTikeut-Ye-Tikeut
0x89	0xb5fc	;ôâ Hangul SsangTikeut-Ye-Rieul
0x8a	0xb5fd	;ôä Hangul SsangTikeut-Ye-RieulKiyeok
0x8b	0xb5fe	;ôã Hangul SsangTikeut-Ye-RieulMieum
0x8c	0xb5ff	;ôå Hangul SsangTikeut-Ye-RieulPieup
0x8d	0xb600	;ôç Hangul SsangTikeut-Ye-RieulSios
0x8e	0xb601	;ôé Hangul SsangTikeut-Ye-RieulThieuth
0x8f	0xb602	;ôè Hangul SsangTikeut-Ye-RieulPhieuph
0x90	0xb603	;ôê Hangul SsangTikeut-Ye-RieulHieuh
0x91	0xb604	;ôë Hangul SsangTikeut-Ye-Mieum
0x93	0xb605	;ôì Hangul SsangTikeut-Ye-Pieup
0x94	0xb606	;ôî Hangul SsangTikeut-Ye-PieupSios
0x95	0xb607	;ôï Hangul SsangTikeut-Ye-Sios
0x96	0xb608	;ôñ Hangul SsangTikeut-Ye-Ssangsios
0x97	0xb609	;ôó Hangul SsangTikeut-Ye-Ieung
0x98	0xb60a	;ôò Hangul SsangTikeut-Ye-Cieuc
0x99	0xb60b	;ôô Hangul SsangTikeut-Ye-Chieuch
0x9a	0xb60c	;ôö Hangul SsangTikeut-Ye-Khieukh
0x9b	0xb60d	;ôõ Hangul SsangTikeut-Ye-Thieuth
0x9c	0xb60e	;ôú Hangul SsangTikeut-Ye-Phieuph
0x9d	0xb60f	;ôù Hangul SsangTikeut-Ye-Hieuh
0xa1	0xb610	;ô° Hangul SsangTikeut-O
0xa2	0xb611	;ô¢ Hangul SsangTikeut-O-Kiyeok
0xa3	0xb612	;ô£ Hangul SsangTikeut-O-SsangKiyeok
0xa4	0xb613	;ô§ Hangul SsangTikeut-O-KiyeokSios
0xa5	0xb614	;ô• Hangul SsangTikeut-O-Nieun
0xa6	0xb615	;ô¶ Hangul SsangTikeut-O-NieunCieuc
0xa7	0xb616	;ôß Hangul SsangTikeut-O-NieunHieuh
0xa8	0xb617	;ô® Hangul SsangTikeut-O-Tikeut
0xa9	0xb618	;ô© Hangul SsangTikeut-O-Rieul
0xaa	0xb619	;ô™ Hangul SsangTikeut-O-RieulKiyeok
0xab	0xb61a	;ô´ Hangul SsangTikeut-O-RieulMieum
0xac	0xb61b	;ô¨ Hangul SsangTikeut-O-RieulPieup
0xad	0xb61c	;ô≠ Hangul SsangTikeut-O-RieulSios
0xae	0xb61d	;ôÆ Hangul SsangTikeut-O-RieulThieuth
0xaf	0xb61e	;ôØ Hangul SsangTikeut-O-RieulPhieuph
0xb0	0xb61f	;ô∞ Hangul SsangTikeut-O-RieulHieuh
0xb1	0xb620	;ô± Hangul SsangTikeut-O-Mieum
0xb3	0xb621	;ô≥ Hangul SsangTikeut-O-Pieup
0xb4	0xb622	;ô¥ Hangul SsangTikeut-O-PieupSios
0xb5	0xb623	;ôµ Hangul SsangTikeut-O-Sios
0xb6	0xb624	;ô∂ Hangul SsangTikeut-O-Ssangsios
0xb7	0xb625	;ô∑ Hangul SsangTikeut-O-Ieung
0xb8	0xb626	;ô∏ Hangul SsangTikeut-O-Cieuc
0xb9	0xb627	;ôπ Hangul SsangTikeut-O-Chieuch
0xba	0xb628	;ô∫ Hangul SsangTikeut-O-Khieukh
0xbb	0xb629	;ôª Hangul SsangTikeut-O-Thieuth
0xbc	0xb62a	;ôº Hangul SsangTikeut-O-Phieuph
0xbd	0xb62b	;ôΩ Hangul SsangTikeut-O-Hieuh
0xc1	0xb62c	;ô¡ Hangul SsangTikeut-Wa
0xc2	0xb62d	;ô¬ Hangul SsangTikeut-Wa-Kiyeok
0xc3	0xb62e	;ô√ Hangul SsangTikeut-Wa-SsangKiyeok
0xc4	0xb62f	;ôƒ Hangul SsangTikeut-Wa-KiyeokSios
0xc5	0xb630	;ô≈ Hangul SsangTikeut-Wa-Nieun
0xc6	0xb631	;ô∆ Hangul SsangTikeut-Wa-NieunCieuc
0xc7	0xb632	;ô« Hangul SsangTikeut-Wa-NieunHieuh
0xc8	0xb633	;ô» Hangul SsangTikeut-Wa-Tikeut
0xc9	0xb634	;ô… Hangul SsangTikeut-Wa-Rieul
0xca	0xb635	;ô  Hangul SsangTikeut-Wa-RieulKiyeok
0xcb	0xb636	;ôÀ Hangul SsangTikeut-Wa-RieulMieum
0xcc	0xb637	;ôÃ Hangul SsangTikeut-Wa-RieulPieup
0xcd	0xb638	;ôÕ Hangul SsangTikeut-Wa-RieulSios
0xce	0xb639	;ôŒ Hangul SsangTikeut-Wa-RieulThieuth
0xcf	0xb63a	;ôœ Hangul SsangTikeut-Wa-RieulPhieuph
0xd0	0xb63b	;ô– Hangul SsangTikeut-Wa-RieulHieuh
0xd1	0xb63c	;ô— Hangul SsangTikeut-Wa-Mieum
0xd3	0xb63d	;ô” Hangul SsangTikeut-Wa-Pieup
0xd4	0xb63e	;ô‘ Hangul SsangTikeut-Wa-PieupSios
0xd5	0xb63f	;ô’ Hangul SsangTikeut-Wa-Sios
0xd6	0xb640	;ô÷ Hangul SsangTikeut-Wa-Ssangsios
0xd7	0xb641	;ô◊ Hangul SsangTikeut-Wa-Ieung
0xd8	0xb642	;ôÿ Hangul SsangTikeut-Wa-Cieuc
0xd9	0xb643	;ôŸ Hangul SsangTikeut-Wa-Chieuch
0xda	0xb644	;ô⁄ Hangul SsangTikeut-Wa-Khieukh
0xdb	0xb645	;ô€ Hangul SsangTikeut-Wa-Thieuth
0xdc	0xb646	;ô‹ Hangul SsangTikeut-Wa-Phieuph
0xdd	0xb647	;ô› Hangul SsangTikeut-Wa-Hieuh
0xe1	0xb648	;ô· Hangul SsangTikeut-Wae
0xe2	0xb649	;ô‚ Hangul SsangTikeut-Wae-Kiyeok
0xe3	0xb64a	;ô„ Hangul SsangTikeut-Wae-SsangKiyeok
0xe4	0xb64b	;ô‰ Hangul SsangTikeut-Wae-KiyeokSios
0xe5	0xb64c	;ôÂ Hangul SsangTikeut-Wae-Nieun
0xe6	0xb64d	;ôÊ Hangul SsangTikeut-Wae-NieunCieuc
0xe7	0xb64e	;ôÁ Hangul SsangTikeut-Wae-NieunHieuh
0xe8	0xb64f	;ôË Hangul SsangTikeut-Wae-Tikeut
0xe9	0xb650	;ôÈ Hangul SsangTikeut-Wae-Rieul
0xea	0xb651	;ôÍ Hangul SsangTikeut-Wae-RieulKiyeok
0xeb	0xb652	;ôÎ Hangul SsangTikeut-Wae-RieulMieum
0xec	0xb653	;ôÏ Hangul SsangTikeut-Wae-RieulPieup
0xed	0xb654	;ôÌ Hangul SsangTikeut-Wae-RieulSios
0xee	0xb655	;ôÓ Hangul SsangTikeut-Wae-RieulThieuth
0xef	0xb656	;ôÔ Hangul SsangTikeut-Wae-RieulPhieuph
0xf0	0xb657	;ô Hangul SsangTikeut-Wae-RieulHieuh
0xf1	0xb658	;ôÒ Hangul SsangTikeut-Wae-Mieum
0xf3	0xb659	;ôÛ Hangul SsangTikeut-Wae-Pieup
0xf4	0xb65a	;ôÙ Hangul SsangTikeut-Wae-PieupSios
0xf5	0xb65b	;ôı Hangul SsangTikeut-Wae-Sios
0xf6	0xb65c	;ôˆ Hangul SsangTikeut-Wae-Ssangsios
0xf7	0xb65d	;ô˜ Hangul SsangTikeut-Wae-Ieung
0xf8	0xb65e	;ô¯ Hangul SsangTikeut-Wae-Cieuc
0xf9	0xb65f	;ô˘ Hangul SsangTikeut-Wae-Chieuch
0xfa	0xb660	;ô˙ Hangul SsangTikeut-Wae-Khieukh
0xfb	0xb661	;ô˚ Hangul SsangTikeut-Wae-Thieuth
0xfc	0xb662	;ô¸ Hangul SsangTikeut-Wae-Phieuph
0xfd	0xb663	;ô˝ Hangul SsangTikeut-Wae-Hieuh

DBCSTABLE 168           ;LeadByte = 0x9a

0x41	0xb664	;öA Hangul SsangTikeut-Oe
0x42	0xb665	;öB Hangul SsangTikeut-Oe-Kiyeok
0x43	0xb666	;öC Hangul SsangTikeut-Oe-SsangKiyeok
0x44	0xb667	;öD Hangul SsangTikeut-Oe-KiyeokSios
0x45	0xb668	;öE Hangul SsangTikeut-Oe-Nieun
0x46	0xb669	;öF Hangul SsangTikeut-Oe-NieunCieuc
0x47	0xb66a	;öG Hangul SsangTikeut-Oe-NieunHieuh
0x48	0xb66b	;öH Hangul SsangTikeut-Oe-Tikeut
0x49	0xb66c	;öI Hangul SsangTikeut-Oe-Rieul
0x4a	0xb66d	;öJ Hangul SsangTikeut-Oe-RieulKiyeok
0x4b	0xb66e	;öK Hangul SsangTikeut-Oe-RieulMieum
0x4c	0xb66f	;öL Hangul SsangTikeut-Oe-RieulPieup
0x4d	0xb670	;öM Hangul SsangTikeut-Oe-RieulSios
0x4e	0xb671	;öN Hangul SsangTikeut-Oe-RieulThieuth
0x4f	0xb672	;öO Hangul SsangTikeut-Oe-RieulPhieuph
0x50	0xb673	;öP Hangul SsangTikeut-Oe-RieulHieuh
0x51	0xb674	;öQ Hangul SsangTikeut-Oe-Mieum
0x53	0xb675	;öS Hangul SsangTikeut-Oe-Pieup
0x54	0xb676	;öT Hangul SsangTikeut-Oe-PieupSios
0x55	0xb677	;öU Hangul SsangTikeut-Oe-Sios
0x56	0xb678	;öV Hangul SsangTikeut-Oe-Ssangsios
0x57	0xb679	;öW Hangul SsangTikeut-Oe-Ieung
0x58	0xb67a	;öX Hangul SsangTikeut-Oe-Cieuc
0x59	0xb67b	;öY Hangul SsangTikeut-Oe-Chieuch
0x5a	0xb67c	;öZ Hangul SsangTikeut-Oe-Khieukh
0x5b	0xb67d	;ö[ Hangul SsangTikeut-Oe-Thieuth
0x5c	0xb67e	;ö\ Hangul SsangTikeut-Oe-Phieuph
0x5d	0xb67f	;ö] Hangul SsangTikeut-Oe-Hieuh
0x61	0xb680	;öa Hangul SsangTikeut-Yo
0x62	0xb681	;öb Hangul SsangTikeut-Yo-Kiyeok
0x63	0xb682	;öc Hangul SsangTikeut-Yo-SsangKiyeok
0x64	0xb683	;öd Hangul SsangTikeut-Yo-KiyeokSios
0x65	0xb684	;öe Hangul SsangTikeut-Yo-Nieun
0x66	0xb685	;öf Hangul SsangTikeut-Yo-NieunCieuc
0x67	0xb686	;ög Hangul SsangTikeut-Yo-NieunHieuh
0x68	0xb687	;öh Hangul SsangTikeut-Yo-Tikeut
0x69	0xb688	;öi Hangul SsangTikeut-Yo-Rieul
0x6a	0xb689	;öj Hangul SsangTikeut-Yo-RieulKiyeok
0x6b	0xb68a	;ök Hangul SsangTikeut-Yo-RieulMieum
0x6c	0xb68b	;öl Hangul SsangTikeut-Yo-RieulPieup
0x6d	0xb68c	;öm Hangul SsangTikeut-Yo-RieulSios
0x6e	0xb68d	;ön Hangul SsangTikeut-Yo-RieulThieuth
0x6f	0xb68e	;öo Hangul SsangTikeut-Yo-RieulPhieuph
0x70	0xb68f	;öp Hangul SsangTikeut-Yo-RieulHieuh
0x71	0xb690	;öq Hangul SsangTikeut-Yo-Mieum
0x73	0xb691	;ös Hangul SsangTikeut-Yo-Pieup
0x74	0xb692	;öt Hangul SsangTikeut-Yo-PieupSios
0x75	0xb693	;öu Hangul SsangTikeut-Yo-Sios
0x76	0xb694	;öv Hangul SsangTikeut-Yo-Ssangsios
0x77	0xb695	;öw Hangul SsangTikeut-Yo-Ieung
0x78	0xb696	;öx Hangul SsangTikeut-Yo-Cieuc
0x79	0xb697	;öy Hangul SsangTikeut-Yo-Chieuch
0x7a	0xb698	;öz Hangul SsangTikeut-Yo-Khieukh
0x7b	0xb699	;ö{ Hangul SsangTikeut-Yo-Thieuth
0x7c	0xb69a	;ö| Hangul SsangTikeut-Yo-Phieuph
0x7d	0xb69b	;ö} Hangul SsangTikeut-Yo-Hieuh
0x81	0xb69c	;öÅ Hangul SsangTikeut-U
0x82	0xb69d	;öÇ Hangul SsangTikeut-U-Kiyeok
0x83	0xb69e	;öÉ Hangul SsangTikeut-U-SsangKiyeok
0x84	0xb69f	;öÑ Hangul SsangTikeut-U-KiyeokSios
0x85	0xb6a0	;öÖ Hangul SsangTikeut-U-Nieun
0x86	0xb6a1	;öÜ Hangul SsangTikeut-U-NieunCieuc
0x87	0xb6a2	;öá Hangul SsangTikeut-U-NieunHieuh
0x88	0xb6a3	;öà Hangul SsangTikeut-U-Tikeut
0x89	0xb6a4	;öâ Hangul SsangTikeut-U-Rieul
0x8a	0xb6a5	;öä Hangul SsangTikeut-U-RieulKiyeok
0x8b	0xb6a6	;öã Hangul SsangTikeut-U-RieulMieum
0x8c	0xb6a7	;öå Hangul SsangTikeut-U-RieulPieup
0x8d	0xb6a8	;öç Hangul SsangTikeut-U-RieulSios
0x8e	0xb6a9	;öé Hangul SsangTikeut-U-RieulThieuth
0x8f	0xb6aa	;öè Hangul SsangTikeut-U-RieulPhieuph
0x90	0xb6ab	;öê Hangul SsangTikeut-U-RieulHieuh
0x91	0xb6ac	;öë Hangul SsangTikeut-U-Mieum
0x93	0xb6ad	;öì Hangul SsangTikeut-U-Pieup
0x94	0xb6ae	;öî Hangul SsangTikeut-U-PieupSios
0x95	0xb6af	;öï Hangul SsangTikeut-U-Sios
0x96	0xb6b0	;öñ Hangul SsangTikeut-U-Ssangsios
0x97	0xb6b1	;öó Hangul SsangTikeut-U-Ieung
0x98	0xb6b2	;öò Hangul SsangTikeut-U-Cieuc
0x99	0xb6b3	;öô Hangul SsangTikeut-U-Chieuch
0x9a	0xb6b4	;öö Hangul SsangTikeut-U-Khieukh
0x9b	0xb6b5	;öõ Hangul SsangTikeut-U-Thieuth
0x9c	0xb6b6	;öú Hangul SsangTikeut-U-Phieuph
0x9d	0xb6b7	;öù Hangul SsangTikeut-U-Hieuh
0xa1	0xb6b8	;ö° Hangul SsangTikeut-Weo
0xa2	0xb6b9	;ö¢ Hangul SsangTikeut-Weo-Kiyeok
0xa3	0xb6ba	;ö£ Hangul SsangTikeut-Weo-SsangKiyeok
0xa4	0xb6bb	;ö§ Hangul SsangTikeut-Weo-KiyeokSios
0xa5	0xb6bc	;ö• Hangul SsangTikeut-Weo-Nieun
0xa6	0xb6bd	;ö¶ Hangul SsangTikeut-Weo-NieunCieuc
0xa7	0xb6be	;öß Hangul SsangTikeut-Weo-NieunHieuh
0xa8	0xb6bf	;ö® Hangul SsangTikeut-Weo-Tikeut
0xa9	0xb6c0	;ö© Hangul SsangTikeut-Weo-Rieul
0xaa	0xb6c1	;ö™ Hangul SsangTikeut-Weo-RieulKiyeok
0xab	0xb6c2	;ö´ Hangul SsangTikeut-Weo-RieulMieum
0xac	0xb6c3	;ö¨ Hangul SsangTikeut-Weo-RieulPieup
0xad	0xb6c4	;ö≠ Hangul SsangTikeut-Weo-RieulSios
0xae	0xb6c5	;öÆ Hangul SsangTikeut-Weo-RieulThieuth
0xaf	0xb6c6	;öØ Hangul SsangTikeut-Weo-RieulPhieuph
0xb0	0xb6c7	;ö∞ Hangul SsangTikeut-Weo-RieulHieuh
0xb1	0xb6c8	;ö± Hangul SsangTikeut-Weo-Mieum
0xb3	0xb6c9	;ö≥ Hangul SsangTikeut-Weo-Pieup
0xb4	0xb6ca	;ö¥ Hangul SsangTikeut-Weo-PieupSios
0xb5	0xb6cb	;öµ Hangul SsangTikeut-Weo-Sios
0xb6	0xb6cc	;ö∂ Hangul SsangTikeut-Weo-Ssangsios
0xb7	0xb6cd	;ö∑ Hangul SsangTikeut-Weo-Ieung
0xb8	0xb6ce	;ö∏ Hangul SsangTikeut-Weo-Cieuc
0xb9	0xb6cf	;öπ Hangul SsangTikeut-Weo-Chieuch
0xba	0xb6d0	;ö∫ Hangul SsangTikeut-Weo-Khieukh
0xbb	0xb6d1	;öª Hangul SsangTikeut-Weo-Thieuth
0xbc	0xb6d2	;öº Hangul SsangTikeut-Weo-Phieuph
0xbd	0xb6d3	;öΩ Hangul SsangTikeut-Weo-Hieuh
0xc1	0xb6d4	;ö¡ Hangul SsangTikeut-We
0xc2	0xb6d5	;ö¬ Hangul SsangTikeut-We-Kiyeok
0xc3	0xb6d6	;ö√ Hangul SsangTikeut-We-SsangKiyeok
0xc4	0xb6d7	;öƒ Hangul SsangTikeut-We-KiyeokSios
0xc5	0xb6d8	;ö≈ Hangul SsangTikeut-We-Nieun
0xc6	0xb6d9	;ö∆ Hangul SsangTikeut-We-NieunCieuc
0xc7	0xb6da	;ö« Hangul SsangTikeut-We-NieunHieuh
0xc8	0xb6db	;ö» Hangul SsangTikeut-We-Tikeut
0xc9	0xb6dc	;ö… Hangul SsangTikeut-We-Rieul
0xca	0xb6dd	;ö  Hangul SsangTikeut-We-RieulKiyeok
0xcb	0xb6de	;öÀ Hangul SsangTikeut-We-RieulMieum
0xcc	0xb6df	;öÃ Hangul SsangTikeut-We-RieulPieup
0xcd	0xb6e0	;öÕ Hangul SsangTikeut-We-RieulSios
0xce	0xb6e1	;öŒ Hangul SsangTikeut-We-RieulThieuth
0xcf	0xb6e2	;öœ Hangul SsangTikeut-We-RieulPhieuph
0xd0	0xb6e3	;ö– Hangul SsangTikeut-We-RieulHieuh
0xd1	0xb6e4	;ö— Hangul SsangTikeut-We-Mieum
0xd3	0xb6e5	;ö” Hangul SsangTikeut-We-Pieup
0xd4	0xb6e6	;ö‘ Hangul SsangTikeut-We-PieupSios
0xd5	0xb6e7	;ö’ Hangul SsangTikeut-We-Sios
0xd6	0xb6e8	;ö÷ Hangul SsangTikeut-We-Ssangsios
0xd7	0xb6e9	;ö◊ Hangul SsangTikeut-We-Ieung
0xd8	0xb6ea	;öÿ Hangul SsangTikeut-We-Cieuc
0xd9	0xb6eb	;öŸ Hangul SsangTikeut-We-Chieuch
