CODEPAGE 20000          ;CNS - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	162

0x00	0x0000	;Null
0xfb	0x305e	;Hiragana Letter Zo
0xfc	0x305f	;Hiragana Letter Ta
0xfd	0x3060	;Hiragana Letter Da
0xfe	0x3061	;Hiragana Letter Ti

DBCSTABLE 188           ;LeadByte = 0xa4

0x21	0x5fe3	;Êß
0x22	0x5ffa	;Êà
0x23	0x5fef	;Êá
0x24	0x5ff7	;Êâ
0x25	0x5ffb	;Êã
0x26	0x6000	;Êä
0x27	0x5ff4	;Êå
0x28	0x623a	;Êæ
0x29	0x6283	;Êç
0x2a	0x628c	;Êè
0x2b	0x628e	;Êé
0x2c	0x628f	;Êê
0x2d	0x6294	;Êë
0x2e	0x6287	;Êì
0x2f	0x6271	;Êí
0x30	0x627b	;Êî
0x31	0x627a	;Êï
0x32	0x6270	;Êð
0x33	0x6281	;Êñ
0x34	0x6288	;Êò
0x35	0x6277	;Êó
0x36	0x627d	;Êô
0x37	0x6272	;Êõ
0x38	0x6274	;Êö
0x39	0x65f0	;Êø
0x3a	0x65f4	;Êù
0x3b	0x65f3	;Êú
0x3c	0x65f2	;Êû
0x3d	0x65f5	;Êü
0x3e	0x6745	;Êý
0x3f	0x6747	;Êþ
0x40	0x6759	;Ë@
0x41	0x6755	;ËA
0x42	0x674c	;ËB
0x43	0x6748	;ËC
0x44	0x675d	;ËD
0x45	0x674d	;ËE
0x46	0x675a	;ËF
0x47	0x674b	;ËG
0x48	0x6bd0	;ËH
0x49	0x6c19	;ËI
0x4a	0x6c1a	;ËJ
0x4b	0x6c78	;ËK
0x4c	0x6c67	;ËL
0x4d	0x6c6b	;ËM
0x4e	0x6c84	;ËN
0x4f	0x6c8b	;ËO
0x50	0x6c8f	;ËP
0x51	0x6c71	;ËQ
0x52	0x6c6f	;ËR
0x53	0x6c69	;ËS
0x54	0x6c9a	;ËT
0x55	0x6c6d	;ËU
0x56	0x6c87	;ËV
0x57	0x6c95	;ËW
0x58	0x6c9c	;ËX
0x59	0x6c66	;ËY
0x5a	0x6c73	;ËZ
0x5b	0x6c65	;Ë[
0x5c	0x6c7b	;Ë\
0x5d	0x6c8e	;Ë]
0x5e	0x7074	;Ë^
0x5f	0x707a	;Ë_
0x60	0x7263	;Ë`
0x61	0x72bf	;Ëa
0x62	0x72bd	;Ëb
0x63	0x72c3	;Ëc
0x64	0x72c6	;Ëd
0x65	0x72c1	;Ëe
0x66	0x72ba	;Ëf
0x67	0x72c5	;Ëg
0x68	0x7395	;Ëh
0x69	0x7397	;Ëi
0x6a	0x7393	;Ëj
0x6b	0x7394	;Ëk
0x6c	0x7392	;Ël
0x6d	0x753a	;Ëm
0x6e	0x7539	;Ën
0x6f	0x7594	;Ëo
0x70	0x7595	;Ëp
0x71	0x7681	;Ëq
0x72	0x793d	;Ër
0x73	0x8034	;Ës
0x74	0x8095	;Ët
0x75	0x8099	;Ëu
0x76	0x8090	;Ëv
0x77	0x8092	;Ëw
0x78	0x809c	;Ëx
0x79	0x8290	;Ëy
0x7a	0x828f	;Ëz
0x7b	0x8285	;Ë{
0x7c	0x828e	;Ë|
0x7d	0x8291	;Ë}
0x7e	0x8293	;Ë~
0xa1	0xff10	;Fullwidth Digit Zero
0xa2	0xff11	;Fullwidth Digit One
0xa3	0xff12	;Fullwidth Digit Two
0xa4	0xff13	;Fullwidth Digit Three
0xa5	0xff14	;Fullwidth Digit Four
0xa6	0xff15	;Fullwidth Digit Five
0xa7	0xff16	;Fullwidth Digit Six
0xa8	0xff17	;Fullwidth Digit Seven
0xa9	0xff18	;Fullwidth Digit Eight
0xaa	0xff19	;Fullwidth Digit Nine
0xab	0x2160	;Roman Numeral One
0xac	0x2161	;Roman Numeral Two
0xad	0x2162	;Roman Numeral Three
0xae	0x2163	;Roman Numeral Four
0xaf	0x2164	;Roman Numeral Five
0xb0	0x2165	;Roman Numeral Six
0xb1	0x2166	;Roman Numeral Seven
0xb2	0x2167	;Roman Numeral Eight
0xb3	0x2168	;Roman Numeral Nine
0xb4	0x2169	;Roman Numeral Ten
0xb5	0x3021	;Hangzhou Numeral One
0xb6	0x3022	;Hangzhou Numeral Two
0xb7	0x3023	;Hangzhou Numeral Three
0xb8	0x3024	;Hangzhou Numeral Four
0xb9	0x3025	;Hangzhou Numeral Five
0xba	0x3026	;Hangzhou Numeral Six
0xbb	0x3027	;Hangzhou Numeral Seven
0xbc	0x3028	;Hangzhou Numeral Eight
0xbd	0x3029	;Hangzhou Numeral Nine
0xbe	0x5341	;¤Q
0xbf	0x5344	;¢Í
0xc0	0x5345	;¤Ê
0xc1	0xff21	;Fullwidth Latin Capital Letter A
0xc2	0xff22	;Fullwidth Latin Capital Letter B
0xc3	0xff23	;Fullwidth Latin Capital Letter C
0xc4	0xff24	;Fullwidth Latin Capital Letter D
0xc5	0xff25	;Fullwidth Latin Capital Letter E
0xc6	0xff26	;Fullwidth Latin Capital Letter F
0xc7	0xff27	;Fullwidth Latin Capital Letter G
0xc8	0xff28	;Fullwidth Latin Capital Letter H
0xc9	0xff29	;Fullwidth Latin Capital Letter I
0xca	0xff2a	;Fullwidth Latin Capital Letter J
0xcb	0xff2b	;Fullwidth Latin Capital Letter K
0xcc	0xff2c	;Fullwidth Latin Capital Letter L
0xcd	0xff2d	;Fullwidth Latin Capital Letter M
0xce	0xff2e	;Fullwidth Latin Capital Letter N
0xcf	0xff2f	;Fullwidth Latin Capital Letter O
0xd0	0xff30	;Fullwidth Latin Capital Letter P
0xd1	0xff31	;Fullwidth Latin Capital Letter Q
0xd2	0xff32	;Fullwidth Latin Capital Letter R
0xd3	0xff33	;Fullwidth Latin Capital Letter S
0xd4	0xff34	;Fullwidth Latin Capital Letter T
0xd5	0xff35	;Fullwidth Latin Capital Letter U
0xd6	0xff36	;Fullwidth Latin Capital Letter V
0xd7	0xff37	;Fullwidth Latin Capital Letter W
0xd8	0xff38	;Fullwidth Latin Capital Letter X
0xd9	0xff39	;Fullwidth Latin Capital Letter Y
0xda	0xff3a	;Fullwidth Latin Capital Letter Z
0xdb	0xff41	;Fullwidth Latin Small Letter A
0xdc	0xff42	;Fullwidth Latin Small Letter B
0xdd	0xff43	;Fullwidth Latin Small Letter C
0xde	0xff44	;Fullwidth Latin Small Letter D
0xdf	0xff45	;Fullwidth Latin Small Letter E
0xe0	0xff46	;Fullwidth Latin Small Letter F
0xe1	0xff47	;Fullwidth Latin Small Letter G
0xe2	0xff48	;Fullwidth Latin Small Letter H
0xe3	0xff49	;Fullwidth Latin Small Letter I
0xe4	0xff4a	;Fullwidth Latin Small Letter J
0xe5	0xff4b	;Fullwidth Latin Small Letter K
0xe6	0xff4c	;Fullwidth Latin Small Letter L
0xe7	0xff4d	;Fullwidth Latin Small Letter M
0xe8	0xff4e	;Fullwidth Latin Small Letter N
0xe9	0xff4f	;Fullwidth Latin Small Letter O
0xea	0xff50	;Fullwidth Latin Small Letter P
0xeb	0xff51	;Fullwidth Latin Small Letter Q
0xec	0xff52	;Fullwidth Latin Small Letter R
0xed	0xff53	;Fullwidth Latin Small Letter S
0xee	0xff54	;Fullwidth Latin Small Letter T
0xef	0xff55	;Fullwidth Latin Small Letter U
0xf0	0xff56	;Fullwidth Latin Small Letter V
0xf1	0xff57	;Fullwidth Latin Small Letter W
0xf2	0xff58	;Fullwidth Latin Small Letter X
0xf3	0xff59	;Fullwidth Latin Small Letter Y
0xf4	0xff5a	;Fullwidth Latin Small Letter Z
0xf5	0x0391	;Greek Capital Letter Alpha
0xf6	0x0392	;Greek Capital Letter Beta
0xf7	0x0393	;Greek Capital Letter Gamma
0xf8	0x0394	;Greek Capital Letter Delta
0xf9	0x0395	;Greek Capital Letter Epsilon
0xfa	0x0396	;Greek Capital Letter Zeta
0xfb	0x0397	;Greek Capital Letter Eta
0xfc	0x0398	;Greek Capital Letter Theta
0xfd	0x0399	;Greek Capital Letter Iota
0xfe	0x039a	;Greek Capital Letter Kappa

DBCSTABLE 188           ;LeadByte = 0xa5

0x21	0x828a	;Ë¡
0x22	0x8283	;Ë¢
0x23	0x8284	;Ë£
0x24	0x8c78	;Ë¤
0x25	0x8fc9	;Ë¥
0x26	0x8fbf	;Ë¦
0x27	0x909f	;Ë§
0x28	0x90a1	;Ë¨
0x29	0x90a5	;Ë©
0x2a	0x909e	;Ëª
0x2b	0x90a7	;Ë«
0x2c	0x90a0	;Ë¬
0x2d	0x9630	;Ë­
0x2e	0x9628	;Ë®
0x2f	0x962f	;Ë¯
0x30	0x962d	;Ë°
0x31	0x4e33	;Ë±
0x32	0x4f98	;Ë²
0x33	0x4f7c	;Ë³
0x34	0x4f85	;Ë´
0x35	0x4f7d	;Ëµ
0x36	0x4f80	;Ë¶
0x37	0x4f87	;Ë·
0x38	0x4f76	;Ë¸
0x39	0x4f74	;Ë¹
0x3a	0x4f89	;Ëº
0x3b	0x4f84	;Ë»
0x3c	0x4f77	;Ë¼
0x3d	0x4f4c	;Ë½
0x3e	0x4f97	;Ë¾
0x3f	0x4f6a	;Ë¿
0x40	0x4f9a	;ËÀ
0x41	0x4f79	;ËÁ
0x42	0x4f81	;ËÂ
0x43	0x4f78	;ËÃ
0x44	0x4f90	;ËÄ
0x45	0x4f9c	;ËÅ
0x46	0x4f94	;ËÆ
0x47	0x4f9e	;ËÇ
0x48	0x4f92	;ËÈ
0x49	0x4f82	;ËÉ
0x4a	0x4f95	;ËÊ
0x4b	0x4f6b	;ËË
0x4c	0x4f6e	;ËÌ
0x4d	0x519e	;ËÍ
0x4e	0x51bc	;ËÎ
0x4f	0x51be	;ËÏ
0x50	0x5235	;ËÐ
0x51	0x5232	;ËÑ
0x52	0x5233	;ËÒ
0x53	0x5246	;ËÓ
0x54	0x5231	;ËÔ
0x55	0x52bc	;ËÕ
0x56	0x530a	;ËÖ
0x57	0x530b	;Ë×
0x58	0x533c	;ËØ
0x59	0x5392	;ËÙ
0x5a	0x5394	;ËÚ
0x5b	0x5487	;ËÛ
0x5c	0x547f	;ËÜ
0x5d	0x5481	;ËÝ
0x5e	0x5491	;ËÞ
0x5f	0x5482	;Ëß
0x60	0x5488	;Ëà
0x61	0x546b	;Ëá
0x62	0x547a	;Ëâ
0x63	0x547e	;Ëã
0x64	0x5465	;Ëä
0x65	0x546c	;Ëå
0x66	0x5474	;Ëæ
0x67	0x5466	;Ëç
0x68	0x548d	;Ëè
0x69	0x546f	;Ëé
0x6a	0x5461	;Ëê
0x6b	0x5460	;Ëë
0x6c	0x5498	;Ëì
0x6d	0x5463	;Ëí
0x6e	0x5467	;Ëî
0x6f	0x5464	;Ëï
0x70	0x56f7	;Ëð
0x71	0x56f9	;Ëñ
0x72	0x576f	;Ëò
0x73	0x5772	;Ëó
0x74	0x576d	;Ëô
0x75	0x576b	;Ëõ
0x76	0x5771	;Ëö
0x77	0x5770	;Ë÷
0x78	0x5776	;Ëø
0x79	0x5780	;Ëù
0x7a	0x5775	;Ëú
0x7b	0x577b	;Ëû
0x7c	0x5773	;Ëü
0x7d	0x5774	;Ëý
0x7e	0x5762	;Ëþ
0xa1	0x039b	;Greek Capital Letter Lamda
0xa2	0x039c	;Greek Capital Letter Mu
0xa3	0x039d	;Greek Capital Letter Nu
0xa4	0x039e	;Greek Capital Letter Xi
0xa5	0x039f	;Greek Capital Letter Omicron
0xa6	0x03a0	;Greek Capital Letter Pi
0xa7	0x03a1	;Greek Capital Letter Rho
0xa8	0x03a3	;Greek Capital Letter Sigma
0xa9	0x03a4	;Greek Capital Letter Tau
0xaa	0x03a5	;Greek Capital Letter Upsilon
0xab	0x03a6	;Greek Capital Letter Phi
0xac	0x03a7	;Greek Capital Letter Chi
0xad	0x03a8	;Greek Capital Letter Psi
0xae	0x03a9	;Greek Capital Letter Omega
0xaf	0x03b1	;Greek Small Letter Alpha
0xb0	0x03b2	;Greek Small Letter Beta
0xb1	0x03b3	;Greek Small Letter Gamma
0xb2	0x03b4	;Greek Small Letter Delta
0xb3	0x03b5	;Greek Small Letter Epsilon
0xb4	0x03b6	;Greek Small Letter Zeta
0xb5	0x03b7	;Greek Small Letter Eta
0xb6	0x03b8	;Greek Small Letter Theta
0xb7	0x03b9	;Greek Small Letter Iota
0xb8	0x03ba	;Greek Small Letter Kappa
0xb9	0x03bb	;Greek Small Letter Lamda
0xba	0x03bc	;Greek Small Letter Mu
0xbb	0x03bd	;Greek Small Letter Nu
0xbc	0x03be	;Greek Small Letter Xi
0xbd	0x03bf	;Greek Small Letter Omicron
0xbe	0x03c0	;Greek Small Letter Pi
0xbf	0x03c1	;Greek Small Letter Rho
0xc0	0x03c3	;Greek Small Letter Sigma
0xc1	0x03c4	;Greek Small Letter Tau
0xc2	0x03c5	;Greek Small Letter Upsilon
0xc3	0x03c6	;Greek Small Letter Phi
0xc4	0x03c7	;Greek Small Letter Chi
0xc5	0x03c8	;Greek Small Letter Psi
0xc6	0x03c9	;Greek Small Letter Omega
0xc7	0x3105	;Bopomofo Letter B
0xc8	0x3106	;Bopomofo Letter P
0xc9	0x3107	;Bopomofo Letter M
0xca	0x3108	;Bopomofo Letter F
0xcb	0x3109	;Bopomofo Letter D
0xcc	0x310a	;Bopomofo Letter T
0xcd	0x310b	;Bopomofo Letter N
0xce	0x310c	;Bopomofo Letter L
0xcf	0x310d	;Bopomofo Letter G
0xd0	0x310e	;Bopomofo Letter K
0xd1	0x310f	;Bopomofo Letter H
0xd2	0x3110	;Bopomofo Letter J
0xd3	0x3111	;Bopomofo Letter Q
0xd4	0x3112	;Bopomofo Letter X
0xd5	0x3113	;Bopomofo Letter Zh
0xd6	0x3114	;Bopomofo Letter Ch
0xd7	0x3115	;Bopomofo Letter Sh
0xd8	0x3116	;Bopomofo Letter R
0xd9	0x3117	;Bopomofo Letter Z
0xda	0x3118	;Bopomofo Letter C
0xdb	0x3119	;Bopomofo Letter S
0xdc	0x311a	;Bopomofo Letter A
0xdd	0x311b	;Bopomofo Letter O
0xde	0x311c	;Bopomofo Letter E
0xdf	0x311d	;Bopomofo Letter Eh
0xe0	0x311e	;Bopomofo Letter Ai
0xe1	0x311f	;Bopomofo Letter Ei
0xe2	0x3120	;Bopomofo Letter Au
0xe3	0x3121	;Bopomofo Letter Ou
0xe4	0x3122	;Bopomofo Letter An
0xe5	0x3123	;Bopomofo Letter En
0xe6	0x3124	;Bopomofo Letter Ang
0xe7	0x3125	;Bopomofo Letter Eng
0xe8	0x3126	;Bopomofo Letter Er
0xe9	0x3127	;Bopomofo Letter I
0xea	0x3128	;Bopomofo Letter U
0xeb	0x3129	;Bopomofo Letter Iu
0xec	0x02d9	;Dot Above
0xed	0x02df	;Undefined
0xee	0x02ca	;Modifier Letter Acute Accent
0xef	0x02c7	;Caron
0xf0	0x02cb	;Modifier Letter Grave Accent
0xf1	0x3062	;Hiragana Letter Di
0xf2	0x3063	;Hiragana Letter Small Tu
0xf3	0x3064	;Hiragana Letter Tu
0xf4	0x3065	;Hiragana Letter Du
0xf5	0x3066	;Hiragana Letter Te
0xf6	0x3067	;Hiragana Letter De
0xf7	0x3068	;Hiragana Letter To
0xf8	0x3069	;Hiragana Letter Do
0xf9	0x306a	;Hiragana Letter Na
0xfa	0x306b	;Hiragana Letter Ni
0xfb	0x306c	;Hiragana Letter Nu
0xfc	0x306d	;Hiragana Letter Ne
0xfd	0x306e	;Hiragana Letter No
0xfe	0x306f	;Hiragana Letter Ha

DBCSTABLE 188           ;LeadByte = 0xa6

0x21	0x5768	;Ì@
0x22	0x577d	;ÌA
0x23	0x590c	;ÌB
0x24	0x5945	;ÌC
0x25	0x59b5	;ÌD
0x26	0x59ba	;ÌE
0x27	0x59cf	;ÌF
0x28	0x59ce	;ÌG
0x29	0x59b2	;ÌH
0x2a	0x59cc	;ÌI
0x2b	0x59c1	;ÌJ
0x2c	0x59b6	;ÌK
0x2d	0x59bc	;ÌL
0x2e	0x59c3	;ÌM
0x2f	0x59d6	;ÌN
0x30	0x59b1	;ÌO
0x31	0x59bd	;ÌP
0x32	0x59c0	;ÌQ
0x33	0x59c8	;ÌR
0x34	0x59b4	;ÌS
0x35	0x59c7	;ÌT
0x36	0x5b62	;ÌU
0x37	0x5b65	;ÌV
0x38	0x5b93	;ÌW
0x39	0x5b95	;ÌX
0x3a	0x5c44	;ÌY
0x3b	0x5c47	;ÌZ
0x3c	0x5cae	;Ì[
0x3d	0x5ca4	;Ì\
0x3e	0x5ca0	;Ì]
0x3f	0x5cb5	;Ì^
0x40	0x5caf	;Ì_
0x41	0x5ca8	;Ì`
0x42	0x5cac	;Ìa
0x43	0x5c9f	;Ìb
0x44	0x5ca3	;Ìc
0x45	0x5cad	;Ìd
0x46	0x5ca2	;Ìe
0x47	0x5caa	;Ìf
0x48	0x5ca7	;Ìg
0x49	0x5c9d	;Ìh
0x4a	0x5ca5	;Ìi
0x4b	0x5cb6	;Ìj
0x4c	0x5cb0	;Ìk
0x4d	0x5ca6	;Ìl
0x4e	0x5e17	;Ìm
0x4f	0x5e14	;Ìn
0x50	0x5e19	;Ìo
0x51	0x5f28	;Ìp
0x52	0x5f22	;Ìq
0x53	0x5f23	;Ìr
0x54	0x5f24	;Ìs
0x55	0x5f54	;Ìt
0x56	0x5f82	;Ìu
0x57	0x5f7e	;Ìv
0x58	0x5f7d	;Ìw
0x59	0x5fde	;Ìx
0x5a	0x5fe5	;Ìy
0x5b	0x602d	;Ìz
0x5c	0x6026	;Ì{
0x5d	0x6019	;Ì|
0x5e	0x6032	;Ì}
0x5f	0x600b	;Ì~
0x60	0x6034	;Ì¡
0x61	0x600a	;Ì¢
0x62	0x6017	;Ì£
0x63	0x6033	;Ì¤
0x64	0x601a	;Ì¥
0x65	0x601e	;Ì¦
0x66	0x602c	;Ì§
0x67	0x6022	;Ì¨
0x68	0x600d	;Ì©
0x69	0x6010	;Ìª
0x6a	0x602e	;Ì«
0x6b	0x6013	;Ì¬
0x6c	0x6011	;Ì­
0x6d	0x600c	;Ì®
0x6e	0x6009	;Ì¯
0x6f	0x601c	;Ì°
0x70	0x6214	;Ì±
0x71	0x623d	;Ì²
0x72	0x62ad	;Ì³
0x73	0x62b4	;Ì´
0x74	0x62d1	;Ìµ
0x75	0x62be	;Ì¶
0x76	0x62aa	;Ì·
0x77	0x62b6	;Ì¸
0x78	0x62ca	;Ì¹
0x79	0x62ae	;Ìº
0x7a	0x62b3	;Ì»
0x7b	0x62af	;Ì¼
0x7c	0x62bb	;Ì½
0x7d	0x62a9	;Ì¾
0x7e	0x62b0	;Ì¿
0xa1	0x2460	;Circled Digit One
0xa2	0x2461	;Circled Digit Two
0xa3	0x2462	;Circled Digit Three
0xa4	0x2463	;Circled Digit Four
0xa5	0x2464	;Circled Digit Five
0xa6	0x2465	;Circled Digit Six
0xa7	0x2466	;Circled Digit Seven
0xa8	0x2467	;Circled Digit Eight
0xa9	0x2468	;Circled Digit Nine
0xaa	0x2469	;Circled Number Ten
0xab	0x2474	;Parenthesized Digit One
0xac	0x2475	;Parenthesized Digit Two
0xad	0x2476	;Parenthesized Digit Three
0xae	0x2477	;Parenthesized Digit Four
0xaf	0x2478	;Parenthesized Digit Five
0xb0	0x2479	;Parenthesized Digit Six
0xb1	0x247a	;Parenthesized Digit Seven
0xb2	0x247b	;Parenthesized Digit Eight
0xb3	0x247c	;Parenthesized Digit Nine
0xb4	0x247d	;Parenthesized Number Ten
0xb5	0x2170	;Small Roman Numeral One
0xb6	0x2171	;Small Roman Numeral Two
0xb7	0x2172	;Small Roman Numeral Three
0xb8	0x2173	;Small Roman Numeral Four
0xb9	0x2174	;Small Roman Numeral Five
0xba	0x2175	;Small Roman Numeral Six
0xbb	0x2176	;Small Roman Numeral Seven
0xbc	0x2177	;Small Roman Numeral Eight
0xbd	0x2178	;Small Roman Numeral Nine
0xbe	0x2179	;Small Roman Numeral Ten
0xbf	0x3070	;Hiragana Letter Ba
0xc0	0x3071	;Hiragana Letter Pa
0xc1	0x3072	;Hiragana Letter Hi
0xc2	0x3073	;Hiragana Letter Bi
0xc3	0x3074	;Hiragana Letter Pi
0xc4	0x3075	;Hiragana Letter Hu
0xc5	0x3076	;Hiragana Letter Bu
0xc6	0x3077	;Hiragana Letter Pu
0xc7	0x3078	;Hiragana Letter He
0xc8	0x3079	;Hiragana Letter Be
0xc9	0x307a	;Hiragana Letter Pe
0xca	0x307b	;Hiragana Letter Ho
0xcb	0x307c	;Hiragana Letter Bo
0xcc	0x307d	;Hiragana Letter Po
0xcd	0x307e	;Hiragana Letter Ma
0xce	0x307f	;Hiragana Letter Mi
0xcf	0x3080	;Hiragana Letter Mu
0xd0	0x3081	;Hiragana Letter Me
0xd1	0x3082	;Hiragana Letter Mo
0xd2	0x3083	;Hiragana Letter Small Ya
0xd3	0x3084	;Hiragana Letter Ya
0xd4	0x3085	;Hiragana Letter Small Yu
0xd5	0x3086	;Hiragana Letter Yu
0xd6	0x3087	;Hiragana Letter Small Yo
0xd7	0x3088	;Hiragana Letter Yo
0xd8	0x3089	;Hiragana Letter Ra
0xd9	0x308a	;Hiragana Letter Ri
0xda	0x308b	;Hiragana Letter Ru
0xdb	0x308c	;Hiragana Letter Re
0xdc	0x308d	;Hiragana Letter Ro
0xdd	0x308e	;Hiragana Letter Small Wa
0xde	0x308f	;Hiragana Letter Wa
0xdf	0x3090	;Hiragana Letter Wi
0xe0	0x3091	;Hiragana Letter We
0xe1	0x3092	;Hiragana Letter Wo
0xe2	0x3093	;Hiragana Letter N
0xe3	0x30a1	;Katakana Letter Small A
0xe4	0x30a2	;Katakana Letter A
0xe5	0x30a3	;Katakana Letter Small I
0xe6	0x30a4	;Katakana Letter I
0xe7	0x30a5	;Katakana Letter Small U
0xe8	0x30a6	;Katakana Letter U
0xe9	0x30a7	;Katakana Letter Small E
0xea	0x30a8	;Katakana Letter E
0xeb	0x30a9	;Katakana Letter Small O
0xec	0x30aa	;Katakana Letter O
0xed	0x30ab	;Katakana Letter Ka
0xee	0x30ac	;Katakana Letter Ga
0xef	0x30ad	;Katakana Letter Ki
0xf0	0x30ae	;Katakana Letter Gi
0xf1	0x30af	;Katakana Letter Ku
0xf2	0x30b0	;Katakana Letter Gu
0xf3	0x30b1	;Katakana Letter Ke
0xf4	0x30b2	;Katakana Letter Ge
0xf5	0x30b3	;Katakana Letter Ko
0xf6	0x30b4	;Katakana Letter Go
0xf7	0x30b5	;Katakana Letter Sa
0xf8	0x30b6	;Katakana Letter Za
0xf9	0x30b7	;Katakana Letter Si
0xfa	0x30b8	;Katakana Letter Zi
0xfb	0x30b9	;Katakana Letter Su
0xfc	0x30ba	;Katakana Letter Zu
0xfd	0x30bb	;Katakana Letter Se
0xfe	0x30bc	;Katakana Letter Ze

DBCSTABLE 115           ;LeadByte = 0xa7

0x21	0x62b8	;ÌÀ
0x22	0x653d	;ÌÁ
0x23	0x65a8	;ÌÂ
0x24	0x65bb	;ÌÃ
0x25	0x6609	;ÌÄ
0x26	0x65fc	;ÌÅ
0x27	0x6604	;ÌÆ
0x28	0x6612	;ÌÇ
0x29	0x6608	;ÌÈ
0x2a	0x65fb	;ÌÉ
0x2b	0x6603	;ÌÊ
0x2c	0x660b	;ÌË
0x2d	0x660d	;ÌÌ
0x2e	0x6605	;ÌÍ
0x2f	0x65fd	;ÌÎ
0x30	0x6611	;ÌÏ
0x31	0x6610	;ÌÐ
0x32	0x66f6	;ÌÑ
0x33	0x670a	;ÌÒ
0x34	0x6785	;ÌÓ
0x35	0x676c	;ÌÔ
0x36	0x678e	;ÌÕ
0x37	0x6792	;ÌÖ
0x38	0x6776	;Ì×
0x39	0x677b	;ÌØ
0x3a	0x6798	;ÌÙ
0x3b	0x6786	;ÌÚ
0x3c	0x6784	;ÌÛ
0x3d	0x6774	;ÌÜ
0x3e	0x678d	;ÌÝ
0x3f	0x678c	;ÌÞ
0x40	0x677a	;Ìß
0x41	0x679f	;Ìà
0x42	0x6791	;Ìá
0x43	0x6799	;Ìâ
0x44	0x6783	;Ìã
0x45	0x677d	;Ìä
0x46	0x6781	;Ìå
0x47	0x6778	;Ìæ
0x48	0x6779	;Ìç
0x49	0x6794	;Ìè
0x4a	0x6b25	;Ìé
0x4b	0x6b80	;Ìê
0x4c	0x6b7e	;Ìë
0x4d	0x6bde	;Ìì
0x4e	0x6c1d	;Ìí
0x4f	0x6c93	;Ìî
0x50	0x6cec	;Ìï
0x51	0x6ceb	;Ìð
0x52	0x6cee	;Ìñ
0x53	0x6cd9	;Ìò
0x54	0x6cb6	;Ìó
0x55	0x6cd4	;Ìô
0x56	0x6cad	;Ìõ
0x57	0x6ce7	;Ìö
0x58	0x6cb7	;Ì÷
0x59	0x6cd0	;Ìø
0x5a	0x6cc2	;Ìù
0x5b	0x6cba	;Ìú
0x5c	0x6cc3	;Ìû
0x5d	0x6cc6	;Ìü
0x5e	0x6ced	;Ìý
0x5f	0x6cf2	;Ìþ
0x60	0x6cd2	;Í@
0x61	0x6cdd	;ÍA
0x62	0x6cb4	;ÍB
0x63	0x6c8a	;ÍC
0x64	0x6c9d	;ÍD
0x65	0x6c80	;ÍE
0x66	0x6cde	;ÍF
0x67	0x6cc0	;ÍG
0x68	0x6d30	;ÍH
0x69	0x6ccd	;ÍI
0x6a	0x6cc7	;ÍJ
0x6b	0x6cb0	;ÍK
0x6c	0x6cf9	;ÍL
0x6d	0x6ccf	;ÍM
0x6e	0x6ce9	;ÍN
0x6f	0x6cd1	;ÍO
0x70	0x7094	;ÍP
0x71	0x7098	;ÍQ
0x72	0x7085	;ÍR
0x73	0x7093	;ÍS
0x74	0x7086	;ÍT
0x75	0x7084	;ÍU
0x76	0x7091	;ÍV
0x77	0x7096	;ÍW
0x78	0x7082	;ÍX
0x79	0x709a	;ÍY
0x7a	0x7083	;ÍZ
0x7b	0x726a	;Í[
0x7c	0x72d6	;Í\
0x7d	0x72cb	;Í]
0x7e	0x72d8	;Í^
0xa3	0x4e36	;
0xa4	0x4e3f	;
0xa6	0x4e85	;
0xa8	0x4ea0	;
0xad	0x5182	;
0xae	0x5196	;
0xaf	0x51ab	;
0xb4	0x52f9	;
0xb7	0x5338	;
0xba	0x5369	;
0xbc	0x53b6	;
0xc2	0x5902	;
0xc7	0x5b80	;
0xce	0x5ddb	;
0xd3	0x5e7a	;
0xd4	0x5e7f	;
0xd5	0x5ef4	;
0xd9	0x5f50	;
0xda	0x5f61	;
0xe1	0x6534	;
0xe6	0x65e0	;

DBCSTABLE 98            ;LeadByte = 0xa8

0x21	0x72c9	;Í_
0x22	0x72dc	;Í`
0x23	0x72d2	;Ía
0x24	0x72d4	;Íb
0x25	0x72da	;Íc
0x26	0x72cc	;Íd
0x27	0x72d1	;Íe
0x28	0x73a4	;Íf
0x29	0x73a1	;Íg
0x2a	0x73ad	;Íh
0x2b	0x73a6	;Íi
0x2c	0x73a2	;Íj
0x2d	0x73a0	;Ík
0x2e	0x73ac	;Íl
0x2f	0x739d	;Ím
0x30	0x74dd	;Ín
0x31	0x74e8	;Ío
0x32	0x753f	;Íp
0x33	0x7540	;Íq
0x34	0x753e	;Ír
0x35	0x758c	;Ís
0x36	0x7598	;Ít
0x37	0x76af	;Íu
0x38	0x76f3	;Ív
0x39	0x76f1	;Íw
0x3a	0x76f0	;Íx
0x3b	0x76f5	;Íy
0x3c	0x77f8	;Íz
0x3d	0x77fc	;Í{
0x3e	0x77f9	;Í|
0x3f	0x77fb	;Í}
0x40	0x77fa	;Í~
0x41	0x77f7	;Í¡
0x42	0x7942	;Í¢
0x43	0x793f	;Í£
0x44	0x79c5	;Í¤
0x45	0x7a78	;Í¥
0x46	0x7a7b	;Í¦
0x47	0x7afb	;Í§
0x48	0x7c75	;Í¨
0x49	0x7cfd	;Í©
